Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Gibraltar,United Kingdom,36.1408,-5.3536,2020-11-03,730,0,638,92,Europe
Guernsey,United Kingdom,49.448196,-2.58949,2020-11-03,271,16,0,255,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-11-03,356,24,324,8,Europe
Jersey,United Kingdom,49.2138,-2.1358,2020-11-03,584,32,0,552,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-11-03,13,1,12,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2020-11-03,704,6,689,9,Europe
,United Kingdom,55.3781,-3.436,2020-11-03,1073882,47250,0,1026632,Europe
,Uruguay,-32.5228,-55.7658,2020-11-03,3196,61,2727,408,Americas
,Uzbekistan,41.377491,64.585262,2020-11-03,67553,574,64815,2164,Europe
,Vanuatu,-15.3767,166.9592,2020-11-03,0,0,0,0,Western Pacific
,Venezuela,6.4238,-66.5897,2020-11-03,93100,810,87941,4349,Americas
,Vietnam,14.058324,108.277199,2020-11-03,1202,35,1069,98,Western Pacific
,West Bank and Gaza,31.9522,35.2332,2020-11-03,55408,501,47744,7163,Eastern Mediterranean
,Winter Olympics 2022,39.9042,116.4074,2020-11-03,0,0,0,0,
,Yemen,15.552727,48.516388,2020-11-03,2063,601,1375,87,Eastern Mediterranean
,Zambia,-13.133897,27.849332,2020-11-03,16661,349,15763,549,Africa
,Zimbabwe,-19.015438,29.154857,2020-11-03,8410,246,7942,222,Africa
,Afghanistan,33.93911,67.709953,2020-11-04,41728,1544,34362,5822,Eastern Mediterranean
,Albania,41.1533,20.1683,2020-11-04,22300,536,11578,10186,Europe
,Algeria,28.0339,1.6596,2020-11-04,59527,1999,41001,16527,Africa
,Andorra,42.5063,1.5218,2020-11-04,5045,75,3734,1236,Europe
,Angola,-11.2027,17.8739,2020-11-04,11813,296,5266,6251,Africa
,Antarctica,-71.9499,23.347,2020-11-04,0,0,0,0,
,Antigua and Barbuda,17.0608,-61.7964,2020-11-04,130,3,118,9,Americas
,Argentina,-38.4161,-63.6167,2020-11-04,1205928,32520,1017647,155761,Americas
,Armenia,40.0691,45.0382,2020-11-04,97150,1448,58811,36891,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-11-04,114,3,111,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-11-04,4445,53,0,4392,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-11-04,39,0,33,6,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-11-04,1177,6,1163,8,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-11-04,509,4,489,16,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-11-04,230,13,217,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-11-04,20345,819,19506,20,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-11-04,771,9,748,14,Western Pacific
,Austria,47.5162,14.5501,2020-11-04,125099,1227,77036,46836,Europe
,Azerbaijan,40.1431,47.5769,2020-11-04,59509,780,45697,13032,Europe
,Bahamas,25.025885,-78.035889,2020-11-04,6843,150,4701,1992,Americas
,Bahrain,26.0275,50.55,2020-11-04,82624,327,79929,2368,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020-11-04,414164,6004,331697,76463,South-East Asia
,Barbados,13.1939,-59.5432,2020-11-04,239,7,224,8,Americas
,Belarus,53.7098,27.9534,2020-11-04,102313,995,88701,12617,Europe
,Belgium,50.8333,4.469936,2020-11-04,468213,12331,27334,428548,Europe
,Belize,17.1899,-88.4976,2020-11-04,3905,64,2293,1548,Americas
,Benin,9.3077,2.3158,2020-11-04,2745,43,2455,247,Africa
,Bhutan,27.5142,90.4336,2020-11-04,358,0,329,29,South-East Asia
,Bolivia,-16.2902,-63.5887,2020-11-04,142062,8758,112842,20462,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020-11-04,55598,1358,29389,24851,Europe
,Botswana,-22.3285,24.6849,2020-11-04,6642,24,4676,1942,Africa
,Brazil,-14.235,-51.9253,2020-11-04,5594098,161246,5078162,354690,Americas
,Brunei,4.5353,114.7277,2020-11-04,148,3,143,2,Western Pacific
,Bulgaria,42.7339,25.4858,2020-11-04,64591,1466,21947,41178,Europe
,Burkina Faso,12.2383,-1.5616,2020-11-04,2539,67,2319,153,Africa
,Burma,21.9162,95.956,2020-11-04,56940,1330,40778,14832,South-East Asia
,Burundi,-3.3731,29.9189,2020-11-04,606,1,511,94,Africa
,Cabo Verde,16.5388,-23.0418,2020-11-04,9053,95,8220,738,Africa
,Cambodia,11.55,104.9167,2020-11-04,292,0,283,9,Western Pacific
,Cameroon,3.848,11.5021,2020-11-04,22103,429,21151,523,Africa
Alberta,Canada,53.9333,-116.5765,2020-11-04,29932,338,0,29594,Americas
British Columbia,Canada,53.7267,-127.6476,2020-11-04,16135,273,0,15862,Americas
Manitoba,Canada,53.7609,-98.8139,2020-11-04,6751,87,0,6664,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-11-04,347,6,0,341,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-11-04,292,4,0,288,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-11-04,10,0,0,10,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-11-04,1118,65,0,1053,Americas
Nunavut,Canada,70.2998,-83.1076,2020-11-04,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-11-04,82110,3472,0,78638,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-11-04,64,0,0,64,Americas
Quebec,Canada,52.9399,-73.5491,2020-11-04,111042,6409,0,104633,Americas
Repatriated Travellers,Canada,,,2020-11-04,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-11-04,3408,25,0,3383,Americas
Yukon,Canada,64.2823,-135.0,2020-11-04,23,1,0,22,Americas
,Central African Republic,6.6111,20.9394,2020-11-04,4866,62,1924,2880,Africa
,Chad,15.4542,18.7322,2020-11-04,1517,99,1351,67,Africa
,Chile,-35.6751,-71.543,2020-11-04,515042,14340,492149,8553,Americas
Anhui,China,31.8257,117.2264,2020-11-04,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020-11-04,945,9,929,7,Western Pacific
Chongqing,China,30.0572,107.874,2020-11-04,589,6,580,3,Western Pacific
Fujian,China,26.0789,117.9874,2020-11-04,444,1,414,29,Western Pacific
Gansu,China,35.7518,104.2861,2020-11-04,180,2,168,10,Western Pacific
Guangdong,China,23.3417,113.4244,2020-11-04,1938,8,1896,34,Western Pacific
Guangxi,China,23.8298,108.7881,2020-11-04,260,2,258,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020-11-04,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020-11-04,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,2020-11-04,373,6,0,367,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-11-04,949,13,935,1,Western Pacific
Henan,China,37.8957,114.9042,2020-11-04,1286,22,0,1264,Western Pacific
Hong Kong,China,22.3,114.2,2020-11-04,5348,106,5118,124,Western Pacific
Hubei,China,30.9756,112.2707,2020-11-04,68143,4512,63627,4,Western Pacific
Hunan,China,27.6104,111.7088,2020-11-04,1020,4,1015,1,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-11-04,298,1,270,27,Western Pacific
Jiangsu,China,32.9711,119.455,2020-11-04,674,0,666,8,Western Pacific
Jiangxi,China,27.614,115.7221,2020-11-04,935,1,934,0,Western Pacific
Jilin,China,43.6661,126.1923,2020-11-04,157,2,155,0,Western Pacific
Liaoning,China,41.2956,122.6085,2020-11-04,283,2,278,3,Western Pacific
Macau,China,22.1667,113.55,2020-11-04,46,0,46,0,Western Pacific
Ningxia,China,37.2692,106.1655,2020-11-04,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020-11-04,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-11-04,459,3,427,29,Western Pacific
Shandong,China,36.3427,118.1498,2020-11-04,848,7,837,4,Western Pacific
Shanghai,China,31.202,121.4491,2020-11-04,1208,7,1111,90,Western Pacific
Shanxi,China,37.5777,112.2922,2020-11-04,215,0,211,4,Western Pacific
Sichuan,China,30.6171,102.7103,2020-11-04,761,3,716,42,Western Pacific
Tianjin,China,39.3054,117.323,2020-11-04,273,3,257,13,Western Pacific
Tibet,China,31.6927,88.0924,2020-11-04,1,0,1,0,Western Pacific
Unknown,China,,,2020-11-04,0,0,0,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-11-04,974,3,899,72,Western Pacific
Yunnan,China,24.974,101.487,2020-11-04,213,2,208,3,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-11-04,1287,1,1279,7,Western Pacific
,Colombia,4.5709,-74.2973,2020-11-04,1108086,32013,1002202,73871,Americas
,Comoros,-11.6455,43.3333,2020-11-04,554,7,517,30,Africa
,Congo (Brazzaville),-0.228,15.8277,2020-11-04,5348,92,3887,1369,Africa
,Congo (Kinshasa),-4.0383,21.7587,2020-11-04,11450,315,10786,349,Africa
,Costa Rica,9.7489,-83.7534,2020-11-04,113261,1431,69143,42687,Americas
,Cote d'Ivoire,7.54,-5.5471,2020-11-04,20778,126,20447,205,Africa
,Croatia,45.1,15.2,2020-11-04,56567,654,41070,14843,Europe
,Cuba,21.521757,-77.781167,2020-11-04,7144,129,6394,621,Americas
,Cyprus,35.1264,33.4299,2020-11-04,4934,26,1882,3026,Europe
,Czechia,49.8175,15.473,2020-11-04,378716,4133,199763,174820,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2020-11-04,495,0,490,5,Europe
Greenland,Greenland,71.7069,-42.6043,2020-11-04,17,0,16,1,Europe
,Denmark,56.2639,9.5018,2020-11-04,50530,729,36892,12909,Europe
,Djibouti,11.8251,42.5903,2020-11-04,5580,61,5472,47,Eastern Mediterranean
,Dominica,15.415,-61.371,2020-11-04,50,0,33,17,Americas
,Dominican Republic,18.7357,-70.1627,2020-11-04,128278,2257,106304,19717,Americas
,Ecuador,-1.8312,-78.1834,2020-11-04,171433,12704,149048,9681,Americas
,Egypt,26.820553,30.802498,2020-11-04,108329,6318,99874,2137,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,2020-11-04,34577,992,29788,3797,Americas
,Equatorial Guinea,1.6508,10.2679,2020-11-04,5089,83,4965,41,Africa
,Eritrea,15.1794,39.7823,2020-11-04,480,0,426,54,Africa
,Estonia,58.5953,25.0136,2020-11-04,5333,73,3954,1306,Europe
,Eswatini,-26.5225,31.4659,2020-11-04,5955,117,5686,152,Africa
,Ethiopia,9.145,40.4897,2020-11-04,97881,1503,56156,40222,Africa
,Fiji,-17.7134,178.065,2020-11-04,34,2,31,1,Western Pacific
,Finland,61.92411,25.748151,2020-11-04,17244,350,12700,4194,Europe
French Guiana,France,3.9339,-53.1258,2020-11-04,10591,70,9995,526,Europe
French Polynesia,France,-17.6797,149.4068,2020-11-04,9287,39,4842,4406,Europe
Guadeloupe,France,16.265,-61.551,2020-11-04,7903,133,2242,5528,Europe
Martinique,France,14.6415,-61.0242,2020-11-04,4215,33,98,4084,Europe
Mayotte,France,-12.8275,45.166244,2020-11-04,4550,45,2964,1541,Europe
New Caledonia,France,-20.904305,165.618042,2020-11-04,28,0,28,0,Europe
Reunion,France,-21.1151,55.5364,2020-11-04,6037,26,4884,1127,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-11-04,89,0,77,12,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-11-04,16,0,12,4,Europe
St Martin,France,18.0708,-63.0501,2020-11-04,591,9,522,60,Europe
Wallis and Futuna,France,-14.2938,-178.1165,2020-11-04,1,0,0,1,Europe
,France,46.2276,2.2137,2020-11-04,1549838,38376,100531,1410931,Europe
,Gabon,-0.8037,11.6094,2020-11-04,9005,55,8846,104,Africa
,Gambia,13.4432,-15.3101,2020-11-04,3680,120,3504,56,Africa
,Georgia,42.3154,43.3569,2020-11-04,46817,381,31170,15266,Europe
,Germany,51.165691,10.451526,2020-11-04,608611,10949,384012,213650,Europe
,Ghana,7.9465,-1.0232,2020-11-04,48643,320,47446,877,Africa
,Greece,39.0742,21.8243,2020-11-04,46892,673,23074,23145,Europe
,Grenada,12.1165,-61.679,2020-11-04,30,0,27,3,Americas
,Guatemala,15.7835,-90.2308,2020-11-04,109147,3752,99167,6228,Americas
,Guinea,9.9456,-9.6966,2020-11-04,12331,73,10698,1560,Africa
,Guinea-Bissau,11.8037,-15.1804,2020-11-04,2414,42,1862,510,Africa
,Guyana,4.860416,-58.93018,2020-11-04,4324,130,3394,800,Americas
,Haiti,18.9712,-72.2852,2020-11-04,9054,232,7589,1233,Americas
,Holy See,41.9029,12.4534,2020-11-04,27,0,15,12,Europe
,Honduras,15.2,-86.2419,2020-11-04,99124,2730,42153,54241,Americas
,Hungary,47.1625,19.5033,2020-11-04,90988,2063,21232,67693,Europe
,Iceland,64.9631,-19.0208,2020-11-04,4989,17,4174,798,Europe
,India,20.593684,78.96288,2020-11-04,8364086,124315,7711809,527962,South-East Asia
,Indonesia,-0.7893,113.9213,2020-11-04,421731,14259,353282,54190,South-East Asia
,Iran,32.427908,53.688046,2020-11-04,646164,36579,500400,109185,Eastern Mediterranean
,Iraq,33.223191,43.679291,2020-11-04,485870,11128,417235,57507,Eastern Mediterranean
,Ireland,53.1424,-7.6921,2020-11-04,63483,1930,23364,38189,Europe
,Israel,31.046051,34.851612,2020-11-04,317410,2639,303724,11047,Europe
,Italy,41.87194,12.56738,2020-11-04,790377,39764,307378,443235,Europe
,Jamaica,18.1096,-77.2975,2020-11-04,9326,215,4704,4407,Americas
,Japan,36.204824,138.252924,2020-11-04,103912,1799,93564,8549,Western Pacific
,Jordan,31.24,36.51,2020-11-04,91234,1029,8188,82017,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,2020-11-04,152022,2259,136038,13725,Europe
,Kenya,-0.0236,37.9062,2020-11-04,58587,1051,38381,19155,Africa
,Kiribati,-3.3704,-168.734,2020-11-04,0,0,0,0,Western Pacific
,South Korea,35.907757,127.766922,2020-11-04,27050,475,24735,1840,Western Pacific
,Kosovo,42.602636,20.902977,2020-11-04,21545,714,15829,5002,Europe
,Kuwait,29.31166,47.481766,2020-11-04,128843,794,119742,8307,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,2020-11-04,61309,1167,52343,7799,Europe
,Laos,19.85627,102.495496,2020-11-04,24,0,23,1,Western Pacific
,Latvia,56.8796,24.6032,2020-11-04,6752,85,1444,5223,Europe
,Lebanon,33.8547,35.8623,2020-11-04,87097,676,45032,41389,Eastern Mediterranean
,Lesotho,-29.61,28.2336,2020-11-04,1963,44,988,931,Africa
,Liberia,6.428055,-9.429499,2020-11-04,1436,82,1301,53,Africa
,Libya,26.3351,17.228331,2020-11-04,64587,900,37610,26077,Eastern Mediterranean
,Liechtenstein,47.14,9.55,2020-11-04,703,3,423,277,Europe
,Lithuania,55.1694,23.8813,2020-11-04,18078,176,6211,11691,Europe
,Luxembourg,49.8153,6.1296,2020-11-04,20344,171,11063,9110,Europe
,Madagascar,-18.766947,46.869107,2020-11-04,17111,244,16409,458,Africa
,Malawi,-13.2543,34.3015,2020-11-04,5934,184,5336,414,Africa
,Malaysia,4.210484,101.975766,2020-11-04,35425,271,24814,10340,Western Pacific
,Maldives,3.2028,73.2207,2020-11-04,11822,38,10991,793,South-East Asia
,Mali,17.570692,-3.996166,2020-11-04,3609,137,2791,681,Africa
,Malta,35.9375,14.3754,2020-11-04,6590,65,4672,1853,Europe
,Marshall Islands,7.1315,171.1845,2020-11-04,2,0,0,2,Western Pacific
,Mauritania,21.0079,-10.9408,2020-11-04,7744,164,7443,137,Africa
,Mauritius,-20.348404,57.552152,2020-11-04,451,10,416,25,Africa
,Mexico,23.6345,-102.5528,2020-11-04,943630,93228,804887,45515,Americas
,Micronesia,7.4256,150.5508,2020-11-04,0,0,0,0,Western Pacific
,Moldova,47.4116,28.3699,2020-11-04,78507,1851,58292,18364,Europe
,Monaco,43.7333,7.4167,2020-11-04,412,2,293,117,Europe
,Mongolia,46.8625,103.8467,2020-11-04,350,0,314,36,Western Pacific
,Montenegro,42.708678,19.37439,2020-11-04,20851,326,14887,5638,Europe
,Morocco,31.7917,-7.0926,2020-11-04,235310,3982,193886,37442,Eastern Mediterranean
,Mozambique,-18.665695,35.529562,2020-11-04,13283,95,0,13188,Africa
,Namibia,-22.9576,18.4904,2020-11-04,13046,133,11344,1569,Africa
,Nepal,28.1667,84.25,2020-11-04,182923,1034,144978,36911,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020-11-04,4553,39,4348,166,Europe
Curacao,Netherlands,12.1696,-68.99,2020-11-04,1021,2,746,273,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-11-04,870,22,768,80,Europe
,Netherlands,52.1326,5.2913,2020-11-04,390488,7682,0,382806,Europe
Cook Islands,New Zealand,-21.2367,-159.7777,2020-11-04,0,0,0,0,Western Pacific
,New Zealand,-40.9006,174.886,2020-11-04,1973,25,1881,67,Western Pacific
,Nicaragua,12.865416,-85.207229,2020-11-04,5514,156,4225,1133,Americas
,Niger,17.607789,8.081666,2020-11-04,1225,69,1142,14,Africa
,Nigeria,9.082,8.6753,2020-11-04,63328,1155,59675,2498,Africa
,North Macedonia,41.6086,21.7453,2020-11-04,35097,1071,22024,12002,Europe
,Norway,60.472,8.4689,2020-11-04,22578,282,11863,10433,Europe
,Oman,21.512583,55.923255,2020-11-04,116847,1275,106903,8669,Eastern Mediterranean
,Pakistan,30.3753,69.3451,2020-11-04,338875,6893,316665,15317,Eastern Mediterranean
,Palau,7.515,134.5825,2020-11-04,0,0,0,0,Western Pacific
,Panama,8.538,-80.7821,2020-11-04,136024,2744,114207,19073,Americas
,Papua New Guinea,-6.314993,143.95555,2020-11-04,597,7,580,10,Western Pacific
,Paraguay,-23.4425,-58.4438,2020-11-04,65258,1454,45123,18681,Americas
,Peru,-9.19,-75.0152,2020-11-04,911787,86906,832929,-8048,Americas
,Philippines,12.879721,121.774017,2020-11-04,388137,7367,349091,31679,Western Pacific
,Poland,51.9194,19.1451,2020-11-04,439536,6475,168960,264101,Europe
,Portugal,39.3999,-8.2245,2020-11-04,156940,2694,88946,65300,Europe
,Qatar,25.3548,51.1839,2020-11-04,133370,232,130414,2724,Eastern Mediterranean
,Romania,45.9432,24.9668,2020-11-04,267088,7419,186260,73409,Europe
,Russia,61.52401,105.318756,2020-11-04,1680579,28996,1259194,392389,Europe
,Rwanda,-1.9403,29.8739,2020-11-04,5174,35,4930,209,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,2020-11-04,19,0,19,0,Americas
,Saint Lucia,13.9094,-60.9789,2020-11-04,105,0,32,73,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-11-04,75,0,71,4,Americas
,Samoa,-13.759,-172.1046,2020-11-04,0,0,0,0,Western Pacific
,San Marino,43.9424,12.4578,2020-11-04,994,42,730,222,Europe
,Sao Tome and Principe,0.1864,6.6131,2020-11-04,958,16,907,35,Africa
,Saudi Arabia,23.885942,45.079162,2020-11-04,348936,5471,335594,7871,Eastern Mediterranean
,Senegal,14.4974,-14.4524,2020-11-04,15650,326,15245,79,Africa
,Serbia,44.0165,21.0059,2020-11-04,53495,850,0,52645,Europe
,Seychelles,-4.6796,55.492,2020-11-04,154,0,151,3,Africa
,Sierra Leone,8.460555,-11.779889,2020-11-04,2369,74,1805,490,Africa
,Singapore,1.2833,103.8333,2020-11-04,58036,28,57938,70,Western Pacific
,Slovakia,48.669,19.699,2020-11-04,71711,261,15474,55976,Europe
,Slovenia,46.1512,14.9955,2020-11-04,39408,441,15550,23417,Europe
,Solomon Islands,-9.6457,160.1562,2020-11-04,13,0,4,9,Western Pacific
,Somalia,5.152149,46.199616,2020-11-04,4229,107,3247,875,Eastern Mediterranean
,South Africa,-30.5595,22.9375,2020-11-04,730548,19585,660185,50778,Africa
,South Sudan,6.877,31.307,2020-11-04,2943,59,1290,1594,Africa
,Spain,40.463667,-3.74922,2020-11-04,1284408,38118,150376,1095914,Europe
,Sri Lanka,7.873054,80.771797,2020-11-04,12187,24,5858,6305,South-East Asia
,Sudan,12.8628,30.2176,2020-11-04,13905,837,6764,6304,Eastern Mediterranean
,Summer Olympics 2020,35.6491,139.7737,2020-11-04,0,0,0,0,
,Suriname,3.9193,-56.0278,2020-11-04,5220,112,5090,18,Americas
,Sweden,60.128161,18.643501,2020-11-04,137730,5997,0,131733,Europe
,Switzerland,46.8182,8.2275,2020-11-04,192376,2670,87100,102606,Europe
,Syria,34.802075,38.996815,2020-11-04,5964,301,0,5663,Eastern Mediterranean
,Taiwan*,23.7,121.0,2020-11-04,568,7,521,40,Western Pacific
,Tajikistan,38.861,71.2761,2020-11-04,11139,83,10438,618,Europe
,Tanzania,-6.369028,34.888822,2020-11-04,509,21,183,305,Africa
,Thailand,15.870032,100.992541,2020-11-04,3804,59,3623,122,South-East Asia
,Timor-Leste,-8.874217,125.727539,2020-11-04,30,0,0,30,South-East Asia
,Togo,8.6195,0.8248,2020-11-04,2406,57,1699,650,Africa
,Tonga,-21.179,-175.1982,2020-11-04,0,0,0,0,Western Pacific
,Trinidad and Tobago,10.6918,-61.2225,2020-11-04,5764,110,4993,661,Americas
,Tunisia,33.886917,9.537499,2020-11-04,64363,1512,5032,57819,Eastern Mediterranean
,Turkey,38.9637,35.2433,2020-11-04,384509,10558,330665,43286,Europe
,US,40.0,-100.0,2020-11-04,9542644,235292,3743527,5563825,Americas
,Uganda,1.373333,32.290275,2020-11-04,13351,117,7623,5611,Africa
,Ukraine,48.3794,31.1656,2020-11-04,433492,7952,184141,241399,Europe
,United Arab Emirates,23.424076,53.847818,2020-11-04,137310,505,134983,1822,Eastern Mediterranean
Anguilla,United Kingdom,18.2206,-63.0686,2020-11-04,3,0,3,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-11-04,206,9,179,18,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-11-04,71,1,70,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-11-04,242,1,232,9,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-11-04,0,0,751,-751,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-11-04,13,0,13,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-11-04,743,0,650,93,Europe
Guernsey,United Kingdom,49.448196,-2.58949,2020-11-04,272,16,0,256,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-11-04,357,24,324,9,Europe
Jersey,United Kingdom,49.2138,-2.1358,2020-11-04,593,32,0,561,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-11-04,13,1,12,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2020-11-04,705,6,691,8,Europe
,United Kingdom,55.3781,-3.436,2020-11-04,1099059,47742,0,1051317,Europe
,Uruguay,-32.5228,-55.7658,2020-11-04,3245,61,2770,414,Americas
,Uzbekistan,41.377491,64.585262,2020-11-04,67779,577,65001,2201,Europe
,Vanuatu,-15.3767,166.9592,2020-11-04,0,0,0,0,Western Pacific
,Venezuela,6.4238,-66.5897,2020-11-04,93480,814,88326,4340,Americas
,Vietnam,14.058324,108.277199,2020-11-04,1203,35,1069,99,Western Pacific
,West Bank and Gaza,31.9522,35.2332,2020-11-04,56090,504,48224,7362,Eastern Mediterranean
,Winter Olympics 2022,39.9042,116.4074,2020-11-04,0,0,0,0,
,Yemen,15.552727,48.516388,2020-11-04,2063,601,1375,87,Eastern Mediterranean
,Zambia,-13.133897,27.849332,2020-11-04,16698,349,15819,530,Africa
,Zimbabwe,-19.015438,29.154857,2020-11-04,8427,248,7967,212,Africa
,Afghanistan,33.93911,67.709953,2020-11-05,41814,1548,34440,5826,Eastern Mediterranean
,Albania,41.1533,20.1683,2020-11-05,22721,543,11696,10482,Europe
,Algeria,28.0339,1.6596,2020-11-05,60169,2011,41244,16914,Africa
,Andorra,42.5063,1.5218,2020-11-05,5135,75,3858,1202,Europe
,Angola,-11.2027,17.8739,2020-11-05,12102,299,5350,6453,Africa
,Antarctica,-71.9499,23.347,2020-11-05,0,0,0,0,
,Antigua and Barbuda,17.0608,-61.7964,2020-11-05,130,3,118,9,Americas
,Argentina,-38.4161,-63.6167,2020-11-05,1217028,32766,1030137,154125,Americas
